"","Exchange Date","Close","Net","%Chg","Open","Low","High","Volume","Turnover - EUR","Flow"
"673",2020-06-25,3218.91,22.79,0.00713052075641714,3196.25,3149.67,3235.36,440036060,7331120000,272981300000
"674",2020-06-24,3196.12,-102.71,-0.0311352812967022,3289,3196.12,3289,451242710,7286650000,265650180000
"675",2020-06-23,3298.83,57.1399999999999,0.017626608343179,3253.33,3253.33,3317.87,472146430,8081550000,272936830000
"676",2020-06-22,3241.69,-27.4099999999999,-0.00838457067694468,3259.43,3219.15,3279.42,352771190,5992030000,264855280000
"677",2020-06-19,3269.1,19.1999999999998,0.00590787408843343,3257,3257,3300.66,1117408770,18845840000,270847310000
"678",2020-06-18,3249.9,-17.3600000000001,-0.00531332064176103,3260.67,3225.1,3288.18,537678100,8385060000,252001470000
"679",2020-06-17,3267.26,24.6100000000001,0.00758947157417548,3240.09,3238.56,3282.92,511622300,8374440000,260386530000
"680",2020-06-16,3242.65,106.25,0.0338764188241296,3156.03,3156.03,3277.87,659348000,10484200000,252012090000
"681",2020-06-15,3136.4,-17.3399999999997,-0.00549823384299267,3131.43,3054.11,3153.37,522172430,7678980000,241527890000
"682",2020-06-12,3153.74,9.16999999999962,0.0029161379775294,3135.22,3110.3,3213.76,561496670,9625090000,249206870000
"683",2020-06-11,3144.57,-149.14,-0.0452802462876209,3263.61,3144.57,3263.61,750704820,11272850000,239581780000
"684",2020-06-10,3293.71,-27,-0.00813079130667839,3327.31,3289.25,3355.76,529140170,8138500000,250854630000
"685",2020-06-09,3320.71,-45.5799999999999,-0.0135401287470776,3368.55,3294.74,3377.2,745806910,11412790000,258993130000
"686",2020-06-08,3366.29,-18,-0.0053186931379994,3378.94,3341.24,3394.9,731902280,11041340000,270405920000
"687",2020-06-05,3384.29,122.62,0.0375942385342478,3281.92,3281.92,3386.96,926142800,14466190000,281447260000
"688",2020-06-04,3261.67,-7.92000000000007,-0.00242232206484607,3261.09,3232.79,3293.26,729054900,10856940000,266981070000
"689",2020-06-03,3269.59,110.57,0.0350013611816323,3169.73,3169.73,3275.68,722479410,11400080000,277838010000
"690",2020-06-02,3159.02,81.0999999999999,0.0263489629360087,3096.15,3096.15,3168.48,610207930,9861070000,266437930000
"691",2020-06-01,3077.92,27.7200000000003,0.0090879286604158,3063,3058.66,3086.41,427913770,8427230000,256576860000
"692",2020-05-29,3050.2,-44.27,-0.0143061655146115,3081.78,3049.33,3096.24,747844330,12700430000,248149630000
"693",2020-05-28,3094.47,43.3899999999999,0.0142211938067831,3058.75,3053.76,3102.96,587487440,8720220000,260850060000
"694",2020-05-27,3051.08,51.8600000000001,0.0172911623688826,3004.09,3002.66,3067.35,793100900,10831510000,252129840000
"695",2020-05-26,2999.22,27.8699999999999,0.00937957494068349,2983.65,2978.53,3009.43,575229770,7988520000,241298330000
"696",2020-05-25,2971.35,65.8800000000001,0.022674472632655,2919.1,2912.96,2971.35,269515580,4408680000,233309810000
"697",2020-05-22,2905.47,0.489999999999782,0.000168675860074693,2889.38,2854.07,2922.2,451849870,5826900000,228901130000
"698",2020-05-21,2904.98,-37.4099999999999,-0.0127141541400018,2927.65,2897.78,2936.82,388381590,5091490000,223074230000
"699",2020-05-20,2942.39,39.8099999999999,0.0137153842443619,2895.51,2874.95,2946.47,535987840,7149800000,228165720000
"700",2020-05-19,2902.58,-9.30000000000018,-0.00319381293185165,2931.17,2876.66,2944.96,679176330,9142650000,221015920000
"701",2020-05-18,2911.88,141.18,0.0509546324033639,2800.07,2800.07,2923.32,490197410,8011680000,230158570000
"702",2020-05-15,2770.7,10.4699999999998,0.00379316216402249,2777.43,2755.15,2801.85,455716150,7339230000,222146890000
"703",2020-05-14,2760.23,-50.3200000000002,-0.0179039689740443,2796.48,2708.07,2796.48,570585580,8591450000,214807660000
"704",2020-05-13,2810.55,-73.6499999999996,-0.0255356771375077,2872.01,2805.27,2872.01,432769460,6884260000,223399110000
"705",2020-05-12,2884.2,0.449999999999818,0.00015604681404415,2878.61,2871.25,2896.4,343417440,5762900000,230283370000
"706",2020-05-11,2883.75,-24.3600000000001,-0.00837657447620624,2915.72,2861.71,2927.26,341818410,5277130000,224520470000
"707",2020-05-08,2908.11,27.5100000000002,0.00955009373047289,2892.95,2887.49,2912.02,300491690,4866960000,229797600000
"708",2020-05-07,2880.6,36.8399999999997,0.0129546797198075,2842.82,2842.82,2883.02,405236290,6486540000,224930640000
"709",2020-05-06,2843.76,-32.1499999999996,-0.0111790702768861,2876.45,2839.77,2878.7,413401130,6568220000,218444100000
"710",2020-05-05,2875.91,59.4299999999998,0.0211008066806794,2830.33,2827.37,2878.51,488814310,7347140000,225012320000
"711",2020-05-04,2816.48,-111.45,-0.0380644346005539,2898.89,2801.07,2898.89,573854020,9802680000,217665180000
"712",2020-05-01,2927.93,0,0,2927.93,2927.93,2927.93,727352580,11237380000,227467860000
"713",2020-04-30,2927.93,-68.1500000000001,-0.0227463886144563,3003.21,2917.31,3023.83,727352580,11237380000,238705240000
"714",2020-04-29,2996.08,64.02,0.021834478148469,2934.49,2919.74,3000.49,500386660,7962470000,249942620000
"715",2020-04-28,2932.06,49.9699999999998,0.0173381122726909,2882.81,2880.72,2951.35,546174570,7806570000,241980150000
"716",2020-04-27,2882.09,73.02,0.0259943682428704,2838.96,2838.96,2882.11,361164460,5904740000,234173580000
"717",2020-04-24,2809.07,-43.3899999999999,-0.0152114315362879,2837.33,2799.12,2849.08,424421110,6659510000,228268840000
"718",2020-04-23,2852.46,17.5599999999999,0.00619422201841333,2837.32,2815.12,2883.6,415830350,6459510000,234928350000
"719",2020-04-22,2834.9,43.5599999999999,0.0156054081552229,2800.81,2800.81,2838.26,411940740,6531590000,228468840000
"720",2020-04-21,2791.34,-118.16,-0.0406117889671764,2889.57,2791.34,2889.57,509361890,7910710000,221937250000
"721",2020-04-20,2909.5,21.1999999999998,0.00733995776062037,2894.91,2839.18,2909.5,422125030,6670790000,229847960000
"722",2020-04-17,2888.3,75.9500000000003,0.0270058847582983,2842.1,2842.1,2931.55,611964780,10649700000,223177170000
"723",2020-04-16,2812.35,4.15000000000009,0.00147781497044373,2826.7,2792.17,2853.57,534967150,7690930000,212527470000
"724",2020-04-15,2808.2,-109.54,-0.0375427556944758,2914.3,2795.47,2914.3,601549740,8548930000,204836540000
"725",2020-04-14,2917.74,24.9499999999998,0.00862489154069249,2911.2,2905.72,2956.22,510608770,7958540000,213385470000
"726",2020-04-09,2892.79,41.52,0.0145619320513315,2864.45,2833.45,2922.07,630319010,9721970000,205426930000
"727",2020-04-08,2851.27,-6.40000000000009,-0.00223958679623613,2846.25,2793.71,2851.27,474292010,6867210000,195704960000
"728",2020-04-07,2857.67,61.7000000000003,0.0220674756882228,2819.53,2819.53,2914.46,689311750,9980780000,202572170000
"729",2020-04-06,2795.97,132.98,0.0499363497422071,2701.86,2701.86,2804.7,585540320,8506880000,192591390000
"730",2020-04-03,2662.99,-25.5,-0.00948487812861495,2686.07,2655.8,2693.5,636045370,7841990000,184084510000
"731",2020-04-02,2688.49,8.1899999999996,0.00305562810133179,2693.13,2626.1,2711.45,665587100,9227090000,191926500000
"732",2020-04-01,2680.3,-106.6,-0.038250385733252,2760.54,2663.42,2760.54,632189250,9566630000,182699410000
"733",2020-03-31,2786.9,21.2800000000002,0.00769447718775544,2780.8,2728.02,2827.32,744985330,10884460000,192266040000
"734",2020-03-30,2765.62,36.9699999999998,0.0135488245102889,2734.92,2658.88,2765.62,641320940,8373810000,181381580000
"735",2020-03-27,2728.65,-119.13,-0.0418325853822978,2803.09,2694.78,2803.09,661784610,10398250000,173007770000
"736",2020-03-26,2847.78,47.6400000000003,0.0170134350425337,2765.86,2706.29,2847.78,653109960,10960490000,183406020000
"737",2020-03-25,2800.14,85.0299999999997,0.0313173315261627,2756.99,2670.27,2829.34,905055780,13639320000,172445530000
"738",2020-03-24,2715.11,229.57,0.0923622230984012,2507.61,2507.61,2715.11,878828110,13603940000,158806210000
"739",2020-03-23,2485.54,-62.96,-0.0247047282715323,2520.48,2427.87,2588.48,NA,NA,145202270000
"740",2020-03-20,2548.5,94.4200000000001,0.038474703351154,2475.14,2475.14,2613.53,1337124940,18927330000,145202270000
"741",2020-03-19,2454.08,68.2599999999998,0.0286107082680168,2388.94,2345.3,2461.57,1013538540,13162470000,126274940000
"742",2020-03-18,2385.82,-144.68,-0.0571744714483303,2507.33,2365.7,2507.33,982148730,13674760000,113112470000
"743",2020-03-17,2530.5,80.1300000000001,0.0327011839028392,2475.18,2376.23,2555.41,1069053190,14390940000,126787230000
"744",2020-03-16,2450.37,-135.65,-0.052455124090301,2557.71,2302.84,2557.71,1371370150,19284760000,112396290000
"745",2020-03-13,2586.02,40.79,0.0160260565842772,2584.36,2537.27,2793.27,1365471210,20869830000,131681050000
"746",2020-03-12,2545.23,-360.33,-0.124013959443274,2883.25,2535.89,2883.25,1673299390,24623890000,110811220000
"747",2020-03-11,2905.56,-4.46000000000004,-0.00153263551453256,2924.93,2893.43,2998.65,877234730,15058870000,135435110000
"748",2020-03-10,2910.02,-49.0500000000002,-0.0165761539943294,2973.61,2896.74,3088.57,1182213390,19283220000,150493980000
"749",2020-03-09,2959.07,-273,-0.0844659923825907,3214.2,2939.85,3214.2,1433657990,23322430000,169777200000
"750",2020-03-06,3232.07,-131.51,-0.0390982227269754,3347.83,3216.44,3347.83,850893010,14579160000,193099630000
"751",2020-03-05,3363.58,-56.98,-0.0166580910728068,3431.78,3338.41,3438.06,730602110,11645080000,207678790000
"752",2020-03-04,3420.56,48.5900000000001,0.014409973991465,3374,3350.23,3438.21,664315340,11953470000,219323870000
"753",2020-03-03,3371.97,33.1399999999999,0.00992563263179014,3355.52,3354.3,3448.24,794455670,15444580000,207370400000
"754",2020-03-02,3338.83,9.34000000000015,0.00280523443530395,3355.33,3257.99,3406.4,900175520,16292470000,191925820000
"755",2020-02-28,3329.49,-126.43,-0.0365836014722564,3431.52,3283.18,3431.52,1230885390,23290110000,175633350000
"756",2020-02-27,3455.92,-121.76,-0.0340332282372934,3553.05,3410.7,3553.05,867563640,16326910000,198923460000
"757",2020-02-26,3577.68,5.16999999999962,0.00144716179940703,3567.03,3467.58,3595.8,717903530,14148140000,215250370000
"758",2020-02-25,3572.51,-75.4699999999998,-0.0206881616675529,3655.84,3568.48,3668.7,628088770,11999120000,201102230000
"759",2020-02-24,3647.98,-152.4,-0.0401012530325915,3762.35,3632.29,3762.35,799953380,14709070000,213101350000
"760",2020-02-21,3800.38,-22.5999999999999,-0.00591161868490024,3816.51,3776.82,3827.36,484436420,9507800000,227810420000
"761",2020-02-20,3822.98,-42.1999999999998,-0.0109179908827014,3867.28,3822.98,3867.28,412797310,7833960000,237318220000
"762",2020-02-19,3865.18,28.6399999999999,0.00746505966313394,3846.39,3846.39,3865.43,403691930,7319220000,245152180000
"763",2020-02-18,3836.54,-16.73,-0.00434176686295017,3848.56,3826.23,3848.56,530628150,7325430000,237832960000
"764",2020-02-17,3853.27,12.3000000000002,0.00320231608161485,3843.1,3841.06,3854.3,242566270,4867430000,245158390000
"765",2020-02-14,3840.97,-5.76999999999998,-0.00149997140435797,3847.93,3835.79,3851.42,299036290,6039960000,240290960000
"766",2020-02-13,3846.74,-7.69000000000005,-0.00199510692891038,3849.1,3799.98,3849.1,387363900,8002600000,246330920000
"767",2020-02-12,3854.43,28.5899999999997,0.0074728687033435,3829.66,3829.66,3854.43,422443370,7736460000,254333520000
"768",2020-02-11,3825.84,32.6600000000003,0.00861018986707731,3804.46,3804.46,3832.06,386246070,7530010000,246597060000
"769",2020-02-10,3793.18,-5.30999999999995,-0.00139792391187023,3794.18,3779.1,3794.18,284581250,5513500000,239067050000
"770",2020-02-07,3798.49,-7.0300000000002,-0.00184731652967274,3804.86,3782.21,3806.06,391615700,7248510000,244580550000
"771",2020-02-06,3805.52,27.6799999999998,0.00732693814454816,3791.07,3790.54,3808.74,525145730,8178920000,251829060000
"772",2020-02-05,3777.84,45.5599999999999,0.0122070155508161,3727.22,3717.72,3782.85,568455620,9506310000,243650140000
"773",2020-02-04,3732.28,71.0100000000002,0.0193949094166779,3670.98,3670.98,3732.28,453797150,7718130000,234143830000
"774",2020-02-03,3661.27,20.3600000000001,0.00559200859125881,3646.86,3641.84,3673.28,325006060,6742920000,226425700000
"775",2020-01-31,3640.91,-49.8700000000003,-0.0135120489435838,3697.67,3639.44,3705.33,497023090,9650090000,219682780000
"776",2020-01-30,3690.78,-45.5799999999999,-0.0121990386365339,3717.93,3676.66,3717.93,424552850,8319470000,229332870000
"777",2020-01-29,3736.36,17.1400000000003,0.00460849317867734,3717.64,3715.74,3743.26,364746770,6851480000,237652340000
"778",2020-01-28,3719.22,41.3799999999997,0.0112511691645095,3684.69,3671.74,3722.71,374784310,7764530000,230800860000
"779",2020-01-27,3677.84,-101.32,-0.0268101906243715,3754.63,3673.8,3754.63,448441960,9356020000,223036330000
"780",2020-01-24,3779.16,42.3099999999999,0.0113223704456962,3744.75,3744.75,3795.33,317265240,6968590000,232392350000
"781",2020-01-23,3736.85,-32.9400000000001,-0.00873788725631933,3764.1,3734.06,3770.01,333306370,7132910000,225423760000
"782",2020-01-22,3769.79,-19.3299999999999,-0.00510144835740223,3792.05,3765.49,3802.68,324771130,6853830000,232556670000
"783",2020-01-21,3789.12,-9.91000000000031,-0.0026085606062601,3786.26,3760.36,3789.12,275851000,5622180000,239410500000
"784",2020-01-20,3799.03,-9.23000000000002,-0.00242367905552668,3804.74,3791.51,3805.61,208315570,3989280000,245032680000
"785",2020-01-17,3808.26,34.1200000000003,0.00904047014684149,3780.54,3780.54,3813.8,330031200,7503800000,249021960000
"786",2020-01-16,3774.14,5.17999999999984,0.00137438444557646,3770.96,3758.55,3785.67,175838640,2843430000,241518160000
"787",2020-01-15,3768.96,-5.92000000000007,-0.00156826177255968,3774.93,3755.3,3778.94,334090480,6752930000,238674730000
"788",2020-01-14,3774.88,-4.79999999999973,-0.00126994877873252,3779.35,3745.47,3783.76,330715190,6785440000,245427660000
"789",2020-01-13,3779.68,-9.84000000000015,-0.00259663493001756,3789.87,3768.45,3798.58,275085610,5576590000,252213100000
"790",2020-01-10,3789.52,-6.36000000000013,-0.00167550080613721,3801.12,3786.93,3803.91,274009320,5650460000,257789690000
"791",2020-01-09,3795.88,23.3200000000002,0.00618147888966648,3782.77,3782.77,3807.09,334801310,6775680000,263440150000
"792",2020-01-08,3772.56,13.3099999999999,0.00354059985369421,3752.87,3732.9,3775.43,349883680,6796130000,256664470000
"793",2020-01-07,3759.25,6.73000000000002,0.00179346146056517,3760.09,3748.13,3784.42,298533060,6266540000,249868340000
"794",2020-01-06,3752.52,-20.8499999999999,-0.00552556468090855,3764.34,3710.94,3764.34,283393910,5951070000,243601800000
"795",2020-01-03,3773.37,-19.8699999999999,-0.00523826596787967,3787.57,3745.54,3787.57,303433910,5867600000,249552870000
"796",2020-01-02,3793.24,48.0899999999997,0.0128406071852929,3754.24,3754.24,3801.13,299233050,5767510000,255420470000
"797",2019-12-31,3745.15,-3.31999999999971,-0.000885694696769538,3746.61,3738.45,3749.1,220705680,2659810000,249652960000
"798",2019-12-30,3748.47,-33.8000000000002,-0.00893643235411543,3780.44,3748.47,3780.44,186840340,3494990000,252312770000
"799",2019-12-27,3782.27,7.88000000000011,0.00208775457756091,3776.82,3775.26,3794.93,244378860,4350570000,255807760000
"800",2019-12-24,3774.39,-2.26999999999998,-0.000601060196046237,3774.13,3770.91,3774.66,154217280,2832510000,251457190000
"801",2019-12-23,3776.66,0.0999999999999091,2.64791238587257e-05,3775.07,3767.8,3778.98,230646700,4644810000,254289700000
"802",2019-12-20,3776.56,37.3899999999999,0.00999954535364797,3740.71,3738.22,3776.56,848480500,16615060000,249644890000
"803",2019-12-19,3739.17,0.170000000000073,4.54667023268448e-05,3741.53,3722.57,3747.34,356098700,7367900000,233029830000
"804",2019-12-18,3739,-6.2800000000002,-0.00167677717019828,3744,3739,3755.81,334796480,7337800000,225661930000
"805",2019-12-17,3745.28,-27.4599999999996,-0.00727852966279139,3769.14,3742.62,3769.14,372285980,8964170000,232999730000
"806",2019-12-16,3772.74,41.6699999999996,0.0111683779720026,3738.91,3738.91,3778.47,300156410,6425020000,241963900000
"807",2019-12-13,3731.07,24.7200000000003,0.00666963454611687,3720.65,3720.65,3765.7,492849050,9292380000,235538880000
"808",2019-12-12,3706.35,18.9000000000001,0.00512549322702683,3689.67,3675.63,3723.6,405028370,7506630000,226246500000
"809",2019-12-11,3687.45,15.6699999999996,0.00426768488308113,3667.45,3659.53,3692.11,266212400,5879990000,218739870000
"810",2019-12-10,3671.78,-0.399999999999636,-0.00010892712230872,3671.97,3625,3675.88,285807570,6524250000,212859880000
"811",2019-12-09,3672.18,-20.1600000000003,-0.00545995222541811,3691.86,3671.07,3691.86,264488210,4636130000,219384130000
"812",2019-12-06,3692.34,44.21,0.0121185374424705,3653.23,3653.23,3692.71,291068870,5934240000,224020260000
"813",2019-12-05,3648.13,-11.8899999999999,-0.00324861612778069,3663,3648.13,3683.07,253777260,5249450000,218086020000
"814",2019-12-04,3660.02,49.0300000000002,0.0135779938465629,3611.95,3611.95,3665.9,321562950,6455820000,223335470000
"815",2019-12-03,3610.99,-15.6700000000001,-0.00432078000143385,3635.15,3594.8,3647.52,376668460,7669310000,216879650000
"816",2019-12-02,3626.66,-76.9200000000001,-0.0207690936877292,3703.76,3623.12,3729.74,446632780,9074280000,224548960000
"817",2019-11-29,3703.58,-0.900000000000091,-0.000242949077873302,3699.34,3686.94,3719.83,287713910,5930130000,233623240000
"818",2019-11-28,3704.48,-8.36999999999989,-0.00225433292484207,3707.05,3698.22,3708.16,208808220,3511800000,239553370000
"819",2019-11-27,3712.85,7.29999999999973,0.00197001794605382,3708.71,3704.49,3721.76,275384330,5408070000,243065170000
"820",2019-11-26,3705.55,-2.12999999999965,-0.000574483234799026,3708.43,3694.7,3711.75,427761500,8760550000,237657100000
"821",2019-11-25,3707.68,20.3599999999997,0.00552162546239536,3697.49,3697.49,3710.87,235753640,5150010000,246417650000
"822",2019-11-22,3687.32,7.66000000000031,0.00208171407140886,3682.22,3682.22,3709.88,318893630,6346390000,241267640000
"823",2019-11-21,3679.66,-4.22000000000025,-0.00114553134195475,3675.75,3651.51,3688.37,301844070,6713070000,234921250000
"824",2019-11-20,3683.88,-12.6799999999998,-0.00343021620100846,3688.86,3663.21,3688.86,307708680,5904920000,241634320000
"825",2019-11-19,3696.56,-8.36000000000013,-0.00225645897887137,3704.88,3688.59,3733.45,298280370,6089980000,247539240000
"826",2019-11-18,3704.92,-6.69000000000005,-0.00180245230506439,3711.18,3687.3,3716.79,297460320,5809800000,253629220000
"827",2019-11-15,3711.61,22.8000000000002,0.00618085507250311,3698.06,3690.06,3713.26,334494580,7094060000,259439020000
"828",2019-11-14,3688.81,-10.6900000000001,-0.00288957967292879,3699.73,3687.27,3702.94,316669760,5936270000,252344960000
"829",2019-11-13,3699.5,-12.6999999999998,-0.00342115187759275,3710.74,3679.63,3710.74,395981350,6655450000,258281230000
"830",2019-11-12,3712.2,15.3799999999997,0.004160332393787,3700.49,3700.11,3719.4,349753170,6058420000,264936680000
"831",2019-11-11,3696.82,-2.82999999999993,-0.00076493722379142,3696.97,3683.33,3702.78,315716460,5536870000,258878260000
"832",2019-11-08,3699.65,-7.02999999999975,-0.00189657591159737,3703.35,3687.99,3706.91,420347480,7671240000,264415130000
"833",2019-11-07,3706.68,17.9400000000001,0.00486344930789377,3694.97,3694.97,3708.65,445782500,8245110000,272086370000
"834",2019-11-06,3688.74,12.2199999999998,0.00332379532819073,3675.43,3671.24,3692.2,422976440,7536350000,263841260000
"835",2019-11-05,3676.52,11.3099999999999,0.00308577134734434,3666.54,3661.21,3678.63,481613240,7669440000,256304910000
"836",2019-11-04,3665.21,41.4700000000003,0.0114439777688245,3631.45,3631.45,3671.81,418021870,7706820000,248635470000
"837",2019-11-01,3623.74,19.3299999999999,0.00536287492266416,3610.22,3607.68,3633.64,277865100,5089660000,240928650000
"838",2019-10-31,3604.41,-15.8800000000001,-0.00438638893569303,3625.36,3593.6,3631.87,449417390,8604630000,235838990000
"839",2019-10-30,3620.29,-1.80000000000018,-0.00049695065556079,3616.25,3596.3,3624.53,427373810,7294020000,244443620000
"840",2019-10-29,3622.09,-3.59999999999991,-0.000992914452145636,3625.53,3611.77,3625.99,347432630,6402550000,251737640000
"841",2019-10-28,3625.69,1.01000000000022,0.000278645287308181,3623.84,3614.83,3637.94,314593850,5919290000,258140190000
"842",2019-10-25,3624.68,3.30999999999995,0.000914018727719053,3622.79,3604.4,3631.04,321703590,6109910000,252220900000
"843",2019-10-24,3621.37,14.48,0.00401453884094054,3611.62,3607.84,3626.88,516284780,7530970000,246110990000
"844",2019-10-23,3606.89,2.06999999999971,0.00057423116826907,3595.78,3585.76,3608.63,363141740,6505400000,238580020000
"845",2019-10-22,3604.82,4.74000000000024,0.00131663740805766,3600.94,3586.64,3609.34,321493900,6025570000,232074620000
"846",2019-10-21,3600.08,20.6700000000001,0.00577469471225707,3583.37,3578.81,3608.95,345990620,6448240000,226049050000
"847",2019-10-18,3579.41,-9.21000000000004,-0.00256644615478932,3587.4,3571.01,3596.71,347989220,7821150000,219600810000
"848",2019-10-17,3588.62,-10.6300000000001,-0.00295339306800031,3595.73,3588.62,3630.43,443081280,8188590000,227421960000
"849",2019-10-16,3599.25,0.599999999999909,0.000166729190112934,3600.76,3588.09,3610.44,467235170,7722650000,235610550000
"850",2019-10-15,3598.65,42.3899999999999,0.0119198258844966,3562.39,3562.39,3610.31,428122260,7885540000,227887900000
"851",2019-10-14,3556.26,-13.6599999999999,-0.00382641627823589,3565.38,3531.23,3565.38,258522610,4935050000,220002360000
"852",2019-10-11,3569.92,75.96,0.0217403748182578,3494.78,3490.52,3569.92,476259130,9109130000,224937410000
"853",2019-10-10,3493.96,31.8499999999999,0.0091995921562284,3469.99,3445.44,3501.19,357402430,7166200000,215828280000
"854",2019-10-09,3462.11,29.3499999999999,0.00854997145154334,3433.17,3427.77,3473.92,252541010,5292810000,208662080000
"855",2019-10-08,3432.76,-38.4799999999996,-0.011085375831115,3473.24,3426.82,3476.46,289596170,5706760000,203369270000
"856",2019-10-07,3471.24,24.5299999999997,0.00711693179872973,3442.14,3433.87,3471.88,247738170,5105710000,209076030000
"857",2019-10-04,3446.71,29.3400000000001,0.00858554970635317,3423.75,3406.44,3446.71,320727320,6644300000,203970320000
"858",2019-10-03,3417.37,4.05999999999995,0.00118946125608279,3414.14,3398.64,3431.24,323487850,4591890000,197326020000
"859",2019-10-02,3413.31,-104.94,-0.029827328927734,3516.88,3413.31,3516.88,460516960,8582580000,192734130000
"860",2019-10-01,3518.25,-51.1999999999998,-0.0143439465463866,3573.08,3518.25,3588.68,353347790,6700790000,201316710000
"861",2019-09-30,3569.45,23.5699999999997,0.00664715105982146,3545.07,3536.91,3570.15,349170300,6534380000,208017500000
"862",2019-09-27,3545.88,13.7000000000003,0.00387862453215869,3534.47,3534.47,3553.25,272563750,5666680000,201483120000
"863",2019-09-26,3532.18,19.1499999999996,0.00545113477539322,3509.8,3506.05,3538.16,307539740,5760310000,195816440000
"864",2019-09-25,3513.03,-19.02,-0.00538497473138828,3526.84,3480.28,3526.84,353838490,6345210000,190056130000
"865",2019-09-24,3532.05,-4.91999999999962,-0.00139102112825374,3542.53,3531.65,3547.98,298241060,5481500000,196401340000
"866",2019-09-23,3536.97,-34.4200000000001,-0.00963770408720416,3565.96,3526.26,3565.96,351095650,6453650000,201882840000
"867",2019-09-20,3571.39,18.7399999999998,0.00527493561144492,3552.73,3546.3,3578.04,871647480,18788580000,208336490000
"868",2019-09-19,3552.65,24.6100000000001,0.00697554449496041,3527.5,3524.37,3554.87,348297190,6267130000,189547910000
"869",2019-09-18,3528.04,6.77999999999975,0.00192544714108011,3520.88,3518.01,3536.65,320207300,5582320000,183280780000
"870",2019-09-17,3521.26,2.8100000000004,0.000798647131549518,3517.57,3506.36,3527,386514980,6394320000,177698460000
"871",2019-09-16,3518.45,-31.6600000000003,-0.00891803352572182,3540.47,3518.45,3540.47,393245700,6535790000,171304140000
"872",2019-09-13,3550.11,11.25,0.00317898984418711,3539.93,3534.38,3555.85,447601650,7053480000,177839930000
"873",2019-09-12,3538.86,22.04,0.0062670253240143,3522.04,3512.59,3555.1,510205840,8625580000,170786450000
"874",2019-09-11,3516.82,17.8300000000004,0.00509575620393324,3502.24,3502.24,3520.95,440894660,6962270000,162160870000
"875",2019-09-10,3498.99,3.9699999999998,0.00113590194047525,3493.8,3479.58,3501.68,463130160,8304560000,155198600000
"876",2019-09-09,3495.02,-0.170000000000073,-4.86382714530749e-05,3495.85,3486.75,3503.05,346151220,5811250000,146894040000
"877",2019-09-06,3495.19,10.4900000000002,0.00301030217809287,3484.86,3479.62,3495.87,352793030,6182530000,152705290000
"878",2019-09-05,3484.7,33.8699999999999,0.00981503000727358,3453.99,3453.99,3488.48,401070280,7045960000,146522760000
"879",2019-09-04,3450.83,30.0900000000001,0.00879634231189747,3424.98,3424.98,3461.06,360604230,5388690000,139476800000
"880",2019-09-03,3420.74,-11.8000000000002,-0.00343768754333531,3432.22,3406.55,3432.22,284332610,5150780000,134088110000
"881",2019-09-02,3432.54,5.77999999999975,0.00168672448610342,3426.24,3426.24,3442.71,200144050,3474500000,139238890000
"882",2019-08-30,3426.76,15.4300000000003,0.00452316252019016,3412.45,3412.11,3443.08,391689470,6641960000,135764390000
"883",2019-08-29,3411.33,45.9499999999998,0.0136537330108338,3362.12,3356.68,3415.36,427896480,6002900000,129122430000
"884",2019-08-28,3365.38,-5.08999999999969,-0.00151017513877877,3363.51,3334.07,3368.23,287686930,4888920000,123119530000
"885",2019-08-27,3370.47,21.6299999999997,0.00645895295087244,3348.84,3334.49,3380.88,366272190,6196020000,128008450000
"886",2019-08-26,3348.84,14.5900000000001,0.00437579665591967,3329.73,3318.33,3360.93,271809290,4203360000,121812430000
"887",2019-08-23,3334.25,-39.4200000000001,-0.0116846045997386,3382.31,3334.25,3394.21,355152070,6325770000,117609070000
"888",2019-08-22,3373.67,-21.2199999999998,-0.00625057071068571,3390.05,3366.44,3405.35,321134800,5750750000,123934840000
"889",2019-08-21,3394.89,44.6599999999999,0.013330428060163,3353.66,3353.66,3400.06,277376210,5128380000,129685590000
"890",2019-08-20,3350.23,-18.96,-0.0056274653551744,3368.21,3341.23,3379.96,298712030,5317480000,124557210000
"891",2019-08-19,3369.19,40.1100000000001,0.012048373724873,3332.93,3332.93,3377.76,347432300,5707460000,129874690000
"892",2019-08-16,3329.08,46.2999999999997,0.01410389974351,3286.54,3286.54,3333.44,599355790,8013200000,124167230000
"893",2019-08-15,3282.78,-5.91999999999962,-0.00180010338431588,3294.5,3239.2,3306.88,435575200,7667170000,116154030000
"894",2019-08-14,3288.7,-68.46,-0.0203922362949636,3358.12,3276.01,3358.73,452664440,7988370000,123821200000
"895",2019-08-13,3357.16,30.6099999999997,0.00920172551141563,3324.36,3298.32,3380.81,451658080,8176860000,131809570000
"896",2019-08-12,3326.55,-7.1899999999996,-0.00215673687810075,3340.82,3318.66,3370.63,318576280,4984200000,123632710000
"897",2019-08-09,3333.74,-41.6400000000003,-0.0123363887917806,3366.29,3326.73,3367.43,462366820,7464860000,128616910000
"898",2019-08-08,3375.38,65.3900000000003,0.0197553466928904,3323.77,3323.77,3375.38,367924680,7558530000,136081770000
"899",2019-08-07,3309.99,18.3299999999999,0.00556861887315213,3301.31,3283.13,3339.07,436312270,7905460000,128523240000
"900",2019-08-06,3291.66,-19.27,-0.00582011700640001,3310.08,3291.66,3337.54,377655580,7738770000,120617780000
